antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"admission_type_Emergency, number_outpatient_high, race_Caucasian",total_visits_high,0.05076657093460214,0.26013402489033677,0.05076657093460214,1.0,3.8441722509062948,1.0,0.0375604585075033,inf,0.7794352289490322,0.1951554432604636,1.0,0.5975777216302318
"number_outpatient_high, discharge_disposition_Home",total_visits_high,0.07954334376384185,0.26013402489033677,0.07954334376384185,1.0,3.8441722509062948,1.0,0.058851413597318006,inf,0.8038031667184105,0.3057783148412611,1.0,0.6528891574206306
"number_outpatient_high, race_Caucasian",total_visits_high,0.10817723291468416,0.26013402489033677,0.10817723291468416,1.0,3.8441722509062948,1.0,0.08003665391508795,inf,0.8296109971802103,0.4158519169504559,1.0,0.707925958475228
"number_outpatient_high, race_Caucasian, diabetesMed",total_visits_high,0.08575878377412949,0.26013402489033677,0.08575878377412949,1.0,3.8441722509062948,1.0,0.06345000618126508,inf,0.8092677971399547,0.3296715368559816,1.0,0.6648357684279909
"number_inpatient_high, number_diagnoses_high",total_visits_high,0.06195436295311987,0.26013402489033677,0.06195436295311987,1.0,3.8441722509062948,1.0,0.045837925158608024,inf,0.7887313216858844,0.23816324288696036,1.0,0.6190816214434802
"insulin, number_outpatient_high, race_Caucasian",total_visits_high,0.052895537742723646,0.26013402489033677,0.052895537742723646,1.0,3.8441722509062948,1.0,0.03913560861097022,inf,0.7811872972769103,0.20333955838734483,1.0,0.6016697791936724
"time_in_hospital_high, number_outpatient_high, race_Caucasian",total_visits_high,0.05076657093460214,0.26013402489033677,0.05076657093460214,1.0,3.8441722509062948,1.0,0.0375604585075033,inf,0.7794352289490322,0.1951554432604636,1.0,0.5975777216302318
"number_inpatient_high, time_in_hospital_high, race_Caucasian",total_visits_high,0.05245259833969166,0.26013402489033677,0.05245259833969166,1.0,3.8441722509062948,1.0,0.03880789281763147,inf,0.7808221243742084,0.20163682302537628,1.0,0.6008184115126881
"number_outpatient_high, race_Caucasian, num_lab_procedures_high",total_visits_high,0.05145241259090974,0.26013402489033677,0.05145241259090974,1.0,3.8441722509062948,1.0,0.03806788941331815,inf,0.7799987949266413,0.19779193672415687,1.0,0.5988959683620785
"number_inpatient_high, race_Caucasian, num_lab_procedures_high",total_visits_high,0.05348136082415306,0.26013402489033677,0.05348136082415306,1.0,3.8441722509062948,1.0,0.039569039176353744,inf,0.7816707928265202,0.20559156322091618,1.0,0.6027957816104581
"number_inpatient_high, admission_source_Emergency_Room",total_visits_high,0.06422621343963879,0.26013402489033677,0.06422621343963879,1.0,3.8441722509062948,1.0,0.04751879003411971,inf,0.7906461857936847,0.24689662748544436,1.0,0.6234483137427221
"number_outpatient_high, admission_source_Emergency_Room",total_visits_high,0.06156857702144684,0.26013402489033677,0.06156857702144684,1.0,3.8441722509062948,1.0,0.04555249527408717,inf,0.7884070769511861,0.23668021531363287,1.0,0.6183401076568165
"number_inpatient_high, admission_type_Emergency",total_visits_high,0.057096317887607696,0.26013402489033677,0.057096317887607696,1.0,3.8441722509062948,1.0,0.042243622909086176,inf,0.7846676061887228,0.2194880808524662,1.0,0.6097440404262331
"number_outpatient_high, race_Caucasian, num_medications_high",total_visits_high,0.05959678225956249,0.26013402489033677,0.05959678225956249,1.0,3.8441722509062948,1.0,0.04409363141986948,inf,0.7867539807949434,0.22910029660551468,1.0,0.6145501483027573
"number_inpatient_high, insulin, diabetesMed",total_visits_high,0.06462628773915155,0.26013402489033677,0.06462628773915155,1.0,3.8441722509062948,1.0,0.04781479139584503,inf,0.7909843578149823,0.2484345820059321,1.0,0.6242172910029661
"number_inpatient_high, race_Caucasian, num_medications_high",total_visits_high,0.05290982611056339,0.26013402489033677,0.05290982611056339,1.0,3.8441722509062948,1.0,0.039146180088174706,inf,0.7811990827348984,0.20339448533450513,1.0,0.6016972426672526
"number_outpatient_high, number_diagnoses_high, race_Caucasian",total_visits_high,0.0591538428565305,0.26013402489033677,0.0591538428565305,1.0,3.8441722509062948,1.0,0.043765915626530726,inf,0.7863835861922335,0.2273975612435461,1.0,0.6136987806217731
"number_outpatient_high, race_Caucasian, age_num_high",total_visits_high,0.053295612042236415,0.26013402489033677,0.053295612042236415,1.0,3.8441722509062948,1.0,0.039431609972695555,inf,0.7815174245740073,0.2048775129078326,1.0,0.6024387564539163
"admission_type_Emergency, number_outpatient_high",total_visits_high,0.06158286538928658,0.26013402489033677,0.06158286538928658,1.0,3.8441722509062948,1.0,0.04556306675129165,inf,0.7884190812613244,0.23673514226079315,1.0,0.6183675711303965
"number_inpatient_high, discharge_disposition_Home",total_visits_high,0.06852701215940103,0.26013402489033677,0.06852701215940103,1.0,3.8441722509062948,1.0,0.050700804672666994,inf,0.7942967587550429,0.2634296385806877,1.0,0.6317148192903439
"number_inpatient_high, insulin, race_Caucasian",total_visits_high,0.05018074785317273,0.26013402489033677,0.05018074785317273,1.0,3.8441722509062948,1.0,0.037127027942119785,inf,0.7789544941707409,0.19290343842689223,1.0,0.5964517192134461
"time_in_hospital_high, number_outpatient_high",total_visits_high,0.06101133067569692,0.26013402489033677,0.06101133067569692,1.0,3.8441722509062948,1.0,0.04514020766311261,inf,0.7879391938159077,0.2345380643743821,1.0,0.6172690321871911
"number_inpatient_high, time_in_hospital_high",total_visits_high,0.06715532884678584,0.26013402489033677,0.06715532884678584,1.0,3.8441722509062948,1.0,0.049685942861037294,inf,0.7931288005269043,0.25815665165330115,1.0,0.6290783258266506
"number_outpatient_high, num_medications_high",total_visits_high,0.07109891837055453,0.26013402489033677,0.07109891837055453,1.0,3.8441722509062948,1.0,0.052603670569472676,inf,0.7964959776037901,0.27331648906953754,1.0,0.6366582445347688
"number_outpatient_high, age_num_high",total_visits_high,0.060311200651549574,0.26013402489033677,0.060311200651549574,1.0,3.8441722509062948,1.0,0.04462220528009328,inf,0.7873521272389988,0.23184664396352853,1.0,0.6159233219817642
"number_outpatient_high, number_diagnoses_high",total_visits_high,0.07007015588609314,0.26013402489033677,0.07007015588609314,1.0,3.8441722509062948,1.0,0.051842524210750404,inf,0.795614830293625,0.2693617488739976,1.0,0.6346808744369988
"number_outpatient_high, admission_source_Emergency_Room, race_Caucasian",total_visits_high,0.05038078500292911,0.26013402489033677,0.05038078500292911,1.0,3.8441722509062948,1.0,0.037275028622982445,inf,0.7791185808218353,0.1936724156871361,1.0,0.5968362078435681
"number_inpatient_high, admission_type_Emergency, admission_source_Emergency_Room",total_visits_high,0.05252404017889037,0.26013402489033677,0.05252404017889037,1.0,3.8441722509062948,1.0,0.03886075020365386,inf,0.7808810001357241,0.20191145776117767,1.0,0.6009557288805888
"admission_type_Emergency, number_outpatient_high, admission_source_Emergency_Room",total_visits_high,0.05588180662122966,0.26013402489033677,0.05588180662122966,1.0,3.8441722509062948,1.0,0.041345047346705716,inf,0.7836582117561596,0.2148192903438427,1.0,0.6074096451719213
"number_inpatient_high, num_medications_high",total_visits_high,0.06661237086887564,0.26013402489033677,0.06661237086887564,1.0,3.8441722509062948,1.0,0.049284226727267205,inf,0.7926674320704171,0.2560694276612106,1.0,0.6280347138306053
"number_outpatient_high, change, race_Caucasian",total_visits_high,0.05199537056881992,0.26013402489033677,0.05199537056881992,1.0,3.8441722509062948,1.0,0.03846960554708824,inf,0.7804455296316393,0.1998791607162474,1.0,0.5999395803581237
"number_inpatient_high, change, diabetesMed",total_visits_high,0.05352422592767228,0.26013402489033677,0.05352422592767228,1.0,3.8441722509062948,1.0,0.03960075360796717,inf,0.7817061940490029,0.205756344062397,1.0,0.6028781720311985
"number_inpatient_high, num_lab_procedures_high",total_visits_high,0.06729821252518325,0.26013402489033677,0.06729821252518325,1.0,3.8441722509062948,1.0,0.04979165763308206,inf,0.7932503025567965,0.2587059211249039,1.0,0.6293529605624519
"number_outpatient_high, num_lab_procedures_high",total_visits_high,0.06139711660736994,0.26013402489033677,0.06139711660736994,1.0,3.8441722509062948,1.0,0.04542563754763346,inf,0.7882630537372507,0.23602109194770957,1.0,0.6180105459738547
"race_Caucasian, number_emergency_high",total_visits_high,0.05238115650049295,0.26013402489033677,0.05238115650049295,1.0,3.8441722509062948,1.0,0.03875503543160909,inf,0.780763257490086,0.2013621882895749,1.0,0.6006810941447874
"number_inpatient_high, race_Caucasian",total_visits_high,0.0916598796919428,0.26013402489033677,0.0916598796919428,1.0,3.8441722509062948,1.0,0.06781602626671368,inf,0.814525262694268,0.3523563660331759,1.0,0.6761781830165879
"number_outpatient_high, gender",total_visits_high,0.058710903453498504,0.26013402489033677,0.058710903453498504,1.0,3.8441722509062948,1.0,0.043438199833191964,inf,0.7860135401803333,0.2256948258815775,1.0,0.6128474129407887
"number_inpatient_high, gender",total_visits_high,0.0550387929186849,0.26013402489033677,0.0550387929186849,1.0,3.8441722509062948,1.0,0.04072133019164163,inf,0.7829590988130339,0.21157860046138638,1.0,0.6057893002306932
"number_inpatient_high, change",total_visits_high,0.05352422592767228,0.26013402489033677,0.05352422592767228,1.0,3.8441722509062948,1.0,0.03960075360796717,inf,0.7817061940490029,0.205756344062397,1.0,0.6028781720311985
"number_inpatient_high, age_num_high",total_visits_high,0.056224727449383456,0.26013402489033677,0.056224727449383456,1.0,3.8441722509062948,1.0,0.04159876279961314,inf,0.7839429540362138,0.21613753707568933,1.0,0.6080687685378446
"number_inpatient_high, num_lab_procedures_high, diabetesMed",total_visits_high,0.05403860716990298,0.26013402489033677,0.05403860716990298,1.0,3.8441722509062948,1.0,0.03998132678732831,inf,0.7821312589683559,0.20773371416016698,1.0,0.6038668570800835
"number_outpatient_high, change",total_visits_high,0.06331175789789532,0.26013402489033677,0.06331175789789532,1.0,3.8441722509062948,1.0,0.046842215493033246,inf,0.7898743059369089,0.24338130286718665,1.0,0.6216906514335934
"number_outpatient_high, num_medications_high, diabetesMed",total_visits_high,0.06095417720433795,0.26013402489033677,0.06095417720433795,1.0,3.8441722509062948,1.0,0.0450979217542947,inf,0.7878912371996774,0.23431835658574096,1.0,0.6171591782928705
"number_outpatient_high, number_diagnoses_high, diabetesMed",total_visits_high,0.05573892294283224,0.26013402489033677,0.05573892294283224,1.0,3.8441722509062948,1.0,0.041239332574660954,inf,0.7835396301788577,0.21427002087223992,1.0,0.60713501043612
"number_inpatient_high, num_medications_high, diabetesMed",total_visits_high,0.05619615071370397,0.26013402489033677,0.05619615071370397,1.0,3.8441722509062948,1.0,0.04157761984520419,inf,0.7839192176098344,0.21602768318136878,1.0,0.6080138415906844
"number_inpatient_high, admission_source_Emergency_Room, diabetesMed",total_visits_high,0.05166673810850587,0.26013402489033677,0.05166673810850587,1.0,3.8441722509062948,1.0,0.03822646157138529,inf,0.7801750764641183,0.19861584093156104,1.0,0.5993079204657805
"number_outpatient_high, change, diabetesMed",total_visits_high,0.06331175789789532,0.26013402489033677,0.06331175789789532,1.0,3.8441722509062948,1.0,0.046842215493033246,inf,0.7898743059369089,0.24338130286718665,1.0,0.6216906514335934
"number_outpatient_high, gender, race_Caucasian",total_visits_high,0.0502379013245317,0.26013402489033677,0.0502379013245317,1.0,3.8441722509062948,1.0,0.03716931385093769,inf,0.7790013690180679,0.19312314621553336,1.0,0.5965615731077667
"number_inpatient_high, time_in_hospital_high, diabetesMed",total_visits_high,0.05386714675582608,0.26013402489033677,0.05386714675582608,1.0,3.8441722509062948,1.0,0.039854469060874594,inf,0.7819895193077305,0.20707459079424365,1.0,0.6035372953971219
"time_in_hospital_high, number_outpatient_high, diabetesMed",total_visits_high,0.050223612956691956,0.26013402489033677,0.050223612956691956,1.0,3.8441722509062948,1.0,0.03715874237373321,inf,0.77898964977735,0.19306821926837306,1.0,0.5965341096341865
number_inpatient_high,"total_visits_high, race_Caucasian, diabetesMed",0.11709317444668295,0.1629159701087345,0.07324217354651578,0.6255033557046981,3.8394232025701367,1.0,0.05416582543842315,2.235224380892448,0.8376242990467258,0.3542256927648401,0.5526176215021713,0.5375368032689426
"number_outpatient_high, number_diagnoses_high","total_visits_high, diabetesMed",0.07007015588609314,0.20738137082601055,0.05573892294283224,0.7954730831973897,3.8357981723670744,1.0,0.04120767796118199,3.875375630577509,0.7950041298201032,0.2514016884707095,0.7419604974264186,0.532124029541371
number_inpatient_high,"total_visits_high, race_Caucasian",0.11709317444668295,0.2042093531655879,0.0916598796919428,0.7827943868212326,3.8332935033905406,1.0,0.06774835827808032,3.6637664892179838,0.8371525769402937,0.3991413638626182,0.7270568408377341,0.6158234458595389
number_outpatient_high,"total_visits_high, diabetesMed",0.1303384914341235,0.20738137082601055,0.10351922499892838,0.7942337206752905,3.8298219242732228,1.0,0.07648944997392562,3.8520336362946894,0.8496308583687995,0.44201085961808306,0.7403968671047457,0.6467034663731972
"number_inpatient_high, time_in_hospital_high","total_visits_high, race_Caucasian",0.06715532884678584,0.2042093531655879,0.05245259833969166,0.781063829787234,3.82481907747825,1.0,0.03873885207426718,3.634806647348626,0.7917177936930798,0.23960576985836432,0.7248822022680518,0.518960406357373
"number_outpatient_high, race_Caucasian","total_visits_high, diabetesMed",0.10817723291468416,0.20738137082601055,0.08575878377412949,0.7927618544445912,3.8227245354150203,1.0,0.06332484092011766,3.8246753610428774,0.8279744571172165,0.3731890816389977,0.7385399006185642,0.6031468084404299
"number_outpatient_high, diabetesMed","total_visits_high, discharge_disposition_Home",0.10351922499892838,0.156857702144684,0.06195436295311987,0.5984817115251898,3.815443573010882,1.0,0.045716575191989434,2.099885166023295,0.8231155607553973,0.3122344638870887,0.5237834829350346,0.4967267366152093
number_inpatient_high,"total_visits_high, diabetesMed",0.11709317444668295,0.20738137082601055,0.09257433523368626,0.7906040268456377,3.8123194175861683,1.0,0.06829139220256396,3.7852620431706563,0.8355270026878057,0.3991990141712878,0.735817497284186,0.6185003047277657
"number_outpatient_high, race_Caucasian","total_visits_high, discharge_disposition_Home",0.10817723291468416,0.156857702144684,0.0646405761069913,0.5975432571654999,3.809460734126603,1.0,0.04767214392762366,2.094988623912897,0.8269531580240483,0.32256684491978616,0.5226704390727152,0.5048200891402286
